book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
5405,20829994,20829994,26384073,39,,,"Rick Riordan, John Rocco",2014.0,Percy Jackson's Greek Gods,Percy Jackson's Greek Gods (A Percy Jackson and the Olympians Guide),eng,4.51,24718,29563,2636,159,387,2541,7679,18797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5410,6726595,6726595,6922779,24,042523567X,9780425235680.0,Laurell K. Hamilton,2009.0,Flirt,"Flirt (Anita Blake, Vampire Hunter #18)",en-US,3.7,26325,28440,1060,1325,3195,7394,7308,9218,https://images.gr-assets.com/books/1310494369m/6726595.jpg,https://images.gr-assets.com/books/1310494369s/6726595.jpg
5412,6559316,6559316,6752024,27,61779725,9780061779720.0,Christopher Moore,2010.0,Bite Me,"Bite Me (A Love Story, #3)",en-US,3.85,20914,22295,1533,400,1223,5767,8935,5970,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5442,13638125,13638125,19250870,16,765335344,9780765335340.0,"V.E. Schwab, Victoria Schwab",2013.0,Vicious,"Vicious (Villains, #1)",eng,4.25,23613,28491,5893,265,834,3829,10026,13537,https://images.gr-assets.com/books/1362495700m/13638125.jpg,https://images.gr-assets.com/books/1362495700s/13638125.jpg
5444,45432,45432,1019140,51,078685149X,9780786851490.0,Eoin Colfer,2004.0,The Supernaturalist,The Supernaturalist,en-US,3.85,23010,24352,1021,277,1595,6618,8871,6991,https://images.gr-assets.com/books/1233460677m/45432.jpg,https://images.gr-assets.com/books/1233460677s/45432.jpg
5463,24963,24963,1258632,55,689840349,9780689840340.0,Susan Cooper,1974.0,Greenwitch,"Greenwitch (The Dark Is Rising, #3)",eng,4.0,21364,23531,632,201,933,5676,8641,8080,https://images.gr-assets.com/books/1347322295m/24963.jpg,https://images.gr-assets.com/books/1347322295s/24963.jpg
5465,321645,321645,312362,18,671023462,9780671023460.0,Elizabeth Chandler,1995.0,,"Kissed by an Angel/The Power of Love/Soulmates (Kissed by an Angel, #1-3)",eng,4.08,21813,24037,1660,639,1429,4430,6474,11065,https://images.gr-assets.com/books/1302945904m/321645.jpg,https://images.gr-assets.com/books/1302945904s/321645.jpg
5469,768878,768878,2785303,65,64407330,9780064407340.0,Clive Barker,2002.0,Abarat,"Abarat (Abarat, #1)",en-US,4.08,20460,22343,1184,385,1045,4059,7777,9077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5473,6619499,6619499,6813644,36,61284424,9780061284430.0,Claudia Gray,2011.0,Afterlife,"Afterlife (Evernight, #4)",en-US,3.8,23780,24924,1174,848,2320,6273,7039,8444,https://images.gr-assets.com/books/1277385646m/6619499.jpg,https://images.gr-assets.com/books/1277385646s/6619499.jpg
5484,23093359,23093359,42643515,15,1632150190,9781632150200.0,"Kieron Gillen, Jamie McKelvie, Matt Wilson, Clayton Cowles",2014.0,"The Wicked + The Divine, Vol. 1: The Faust Act","The Wicked + The Divine, Vol. 1: The Faust Act",eng,3.9,25138,26372,2925,916,1615,5546,9383,8912,https://images.gr-assets.com/books/1415565992m/23093359.jpg,https://images.gr-assets.com/books/1415565992s/23093359.jpg
5485,17797381,17797381,24895710,35,553808036,9780553808030.0,Dean Koontz,2013.0,Innocence,Innocence,eng,3.69,13482,18105,2134,678,1750,4887,6031,4759,https://images.gr-assets.com/books/1368569643m/17797381.jpg,https://images.gr-assets.com/books/1368569643s/17797381.jpg
5488,16150831,16150831,21986944,31,1423157524,9781423157530.0,Alexandra Bracken,2014.0,In The Afterlight,"In The Afterlight (The Darkest Minds, #3)",eng,4.36,25788,28011,3660,186,670,3147,8802,15206,https://images.gr-assets.com/books/1400697474m/16150831.jpg,https://images.gr-assets.com/books/1400697474s/16150831.jpg
5489,12637490,12637490,15011943,25,373210450,9780373210460.0,Aimee Carter,2012.0,Goddess Interrupted,"Goddess Interrupted (Goddess Test, #2)",eng,4.02,26286,27356,2107,571,1647,5492,8643,11003,https://images.gr-assets.com/books/1397956745m/12637490.jpg,https://images.gr-assets.com/books/1397956745s/12637490.jpg
5497,8963,8963,2507696,64,316000981,9780316000990.0,Darren Shan,2002.0,"Hunters of the Dusk (Cirque Du Freak, #7)","Hunters of the Dusk (Cirque Du Freak, #7)",,4.17,19326,21033,433,120,752,3868,6946,9347,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5498,28695,28695,1570074,26,886777631,9780886777630.0,Tad Williams,1996.0,City of Golden Shadow,"City of Golden Shadow (Otherland, #1)",eng,3.9,19334,20816,705,537,1435,4488,7527,6829,https://images.gr-assets.com/books/1329075235m/28695.jpg,https://images.gr-assets.com/books/1329075235s/28695.jpg
5499,140097,140097,3159808,33,425217299,9780425217290.0,Charlaine Harris,2007.0,An Ice Cold Grave,"An Ice Cold Grave (Harper Connelly, #3)",eng,3.95,26178,28828,1298,186,1199,7172,11549,8722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5502,8230409,8230409,13077709,10,1421536382,9781421536380.0,"Julietta Suzuki, Tomo Kimura",2008.0,神様はじめました 1,"Kamisama Kiss, Vol. 1",eng,4.38,20569,20727,303,352,608,2414,4728,12625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5504,147801,147801,669307,31,689869118,9780689869110.0,D.J. MacHale,2004.0,Black Water,"Black Water (Pendragon, #5)",eng,4.16,19634,20300,388,181,636,3640,7120,8723,https://images.gr-assets.com/books/1431981444m/147801.jpg,https://images.gr-assets.com/books/1431981444s/147801.jpg
5506,9265453,9265453,14146240,49,345524497,9780345524490.0,China Miéville,2011.0,Embassytown,Embassytown,eng,3.86,17388,20516,2519,515,1311,4527,8335,5828,https://images.gr-assets.com/books/1320470326m/9265453.jpg,https://images.gr-assets.com/books/1320470326s/9265453.jpg
5511,13581990,13581990,19167673,30,373210698,9780373210700.0,Julie Kagawa,2013.0,The Eternity Cure,"The Eternity Cure (Blood of Eden, #2)",eng,4.26,27278,29341,3086,438,917,4020,9220,14746,https://images.gr-assets.com/books/1362772965m/13581990.jpg,https://images.gr-assets.com/books/1362772965s/13581990.jpg
5512,238125,238125,3241480,63,425163717,9780425163720.0,J.D. Robb,1998.0,Holiday in Death,"Holiday in Death (In Death, #7)",eng,4.31,24511,27473,808,54,360,3810,10087,13162,https://images.gr-assets.com/books/1389932347m/238125.jpg,https://images.gr-assets.com/books/1389932347s/238125.jpg
5533,793399,793399,779381,30,778324214,9780778324220.0,Rachel Vincent,2007.0,Stray,"Stray (Shifters, #1)",eng,3.79,29063,30462,1861,1370,2607,7014,9399,10072,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5542,7775611,7775611,10682093,7,1442413174,9781442413180.0,Christopher Pike,2010.0,The Eternal Dawn,"Thirst No. 3: The Eternal Dawn (Thirst, #3)",en-US,4.14,17343,17534,395,549,1052,2875,4005,9053,https://images.gr-assets.com/books/1327900455m/7775611.jpg,https://images.gr-assets.com/books/1327900455s/7775611.jpg
5547,1928873,1928873,1931181,37,440244447,9780440244450.0,Lara Adrian,2008.0,Midnight Rising,"Midnight Rising (Midnight Breed, #4)",eng,4.23,26597,28662,854,149,682,4582,10267,12982,https://images.gr-assets.com/books/1320404514m/1928873.jpg,https://images.gr-assets.com/books/1320404514s/1928873.jpg
5559,6933876,6933876,7165488,36,316074144,9780316074150.0,Gail Carriger,2010.0,Changeless,"Changeless (Parasol Protectorate, #2)",eng,4.0,30703,33464,3342,172,1084,7387,14794,10027,https://images.gr-assets.com/books/1292566141m/6933876.jpg,https://images.gr-assets.com/books/1292566141s/6933876.jpg
5565,8966,8966,1285890,57,316106534,9780316106540.0,Darren Shan,2002.0,"Allies of the Night (Cirque Du Freak, Book 8)","Allies of the Night (Cirque du Freak, #8)",,4.19,18649,20295,404,128,686,3587,6605,9289,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5566,9637479,9637479,14524855,24,425241505,9780425241510.0,Thea Harrison,2011.0,Dragon bound,"Dragon Bound (Elder Races, #1)",eng,4.13,29920,32622,2459,776,1461,5063,10837,14485,https://images.gr-assets.com/books/1312822853m/9637479.jpg,https://images.gr-assets.com/books/1312822853s/9637479.jpg
5576,13241659,13241659,18441773,15,61957917,9780061957920.0,Kim Harrison,2013.0,,"Ever After (The Hollows, #11)",eng,4.45,22312,26031,1997,69,274,2270,8588,14830,https://images.gr-assets.com/books/1345396768m/13241659.jpg,https://images.gr-assets.com/books/1345396768s/13241659.jpg
5579,9436632,9436632,14321219,39,61935107,9780061935110.0,Sophie Jordan,2011.0,Vanish,"Vanish (Firelight, #2)",en-US,3.95,25947,27520,2028,476,1645,6345,9236,9818,https://images.gr-assets.com/books/1327879019m/9436632.jpg,https://images.gr-assets.com/books/1327879019s/9436632.jpg
5582,47619,47619,805783,31,439436567,9780439436560.0,Garth Nix,2004.0,Drowned Wednesday,"Drowned Wednesday (The Keys to the Kingdom, #3)",en-US,3.85,21267,22243,385,217,1151,6456,8307,6112,https://images.gr-assets.com/books/1304528425m/47619.jpg,https://images.gr-assets.com/books/1304528425s/47619.jpg
5598,312043,312043,302958,19,439672449,9780439672440.0,Chris d'Lacey,2001.0,The Fire Within,"The Fire Within (The Last Dragon Chronicles, #1)",eng,3.76,22634,23309,1341,968,2203,5865,6732,7541,https://images.gr-assets.com/books/1362325249m/312043.jpg,https://images.gr-assets.com/books/1362325249s/312043.jpg
5600,2195309,2195309,2201046,50,515144592,9780515144600.0,Nora Roberts,2008.0,The Hollow,"The Hollow (Sign of Seven, #2)",en-US,4.11,23983,25403,904,219,957,4993,8894,10340,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5605,12924261,12924261,18079704,23,312546343,9780312546340.0,David Wong,2012.0,,"This Book Is Full of Spiders: Seriously, Dude, Don't Touch It (John Dies at the End, #2)",en-US,4.26,15031,18053,1702,94,381,2466,6967,8145,https://images.gr-assets.com/books/1365496944m/12924261.jpg,https://images.gr-assets.com/books/1365496944s/12924261.jpg
5609,30224,30224,4198,31,345443586,9780345443590.0,Laurell K. Hamilton,2006.0,Mistral's Kiss,"Mistral's Kiss (Merry Gentry, #5)",en-US,4.03,25340,27868,468,456,1695,5877,8400,11440,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5611,4497978,4497978,4546955,27,044640098X,9780446400980.0,Larissa Ione,2009.0,Desire Unchained (Shadow Lover),Desire Unchained (Demonica #2),eng,4.25,26939,28519,1125,239,768,4093,9898,13521,https://images.gr-assets.com/books/1344268874m/4497978.jpg,https://images.gr-assets.com/books/1344268874s/4497978.jpg
5613,7617119,7617119,6154629,34,765327821,9780765327830.0,Dan Wells,2009.0,"I Am Not A Serial Killer (John Cleaver, #1)","I Am Not A Serial Killer (John Cleaver, #1)",eng,3.77,18878,22460,3240,602,1829,5770,8169,6090,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5633,10706120,10706120,15616456,14,545298407,9780545298410.0,Jude Watson,2011.0,A King's Ransom,"A King's Ransom (The 39 Clues: Cahills vs. Vespers, #2)",eng,4.14,18168,18469,355,332,739,3602,5110,8686,https://images.gr-assets.com/books/1329085934m/10706120.jpg,https://images.gr-assets.com/books/1329085934s/10706120.jpg
5659,84135,84135,1329428,31,312934327,9780312934320.0,Sherrilyn Kenyon,2005.0,Sins of the Night,Sins of the Night (Dark-Hunter #7),eng,4.18,28341,30467,876,130,890,5620,10622,13205,https://images.gr-assets.com/books/1317065358m/84135.jpg,https://images.gr-assets.com/books/1317065358s/84135.jpg
5674,7202841,7202841,7898021,17,1600106951,9781600106960.0,"Joe Hill, Gabriel Rodríguez",2010.0, Crown of Shadows,"Locke & Key, Vol. 3: Crown of Shadows",en-US,4.41,19683,21355,1138,121,262,1942,7404,11626,https://images.gr-assets.com/books/1377306494m/7202841.jpg,https://images.gr-assets.com/books/1377306494s/7202841.jpg
5681,8952,8952,2403384,52,,9780316016670.0,Darren Shan,2003.0,"Killers of the Dawn (Cirque Du Freak, #9)","Killers of the Dawn (Cirque Du Freak, #9)",,4.22,18194,19787,438,146,658,3231,6353,9399,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5684,1406197,1406197,3341405,37,1423340418,9781423340420.0,"Laurell K. Hamilton, Laural Merlington",2007.0,A Lick of Frost,"A Lick of Frost (Merry Gentry, #6)",eng,4.12,24148,27391,578,372,1379,4999,8487,12154,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5686,8694522,8694522,13567100,15,031262168X,9780312621680.0,Paula Brackston,1991.0,The Book of Shadows,"The Witch's Daughter (The Witch's Daughter, #1)",en-US,3.54,17694,21436,2243,621,2198,7280,7554,3783,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5689,12908877,12908877,14612013,23,62004042,9780062004050.0,Amy Plum,2012.0,Until I Die,"Until I Die (Revenants, #2)",en-US,4.17,24203,25365,1987,341,1035,4255,8127,11607,https://images.gr-assets.com/books/1335240840m/12908877.jpg,https://images.gr-assets.com/books/1335240840s/12908877.jpg
5694,18754961,18754961,26645636,52,425259870,9780425259870.0,Nora Roberts,2014.0,Blood Magick,"Blood Magick (The Cousins O'Dwyer Trilogy, #3)",eng,4.06,14167,22139,1635,258,1146,4523,7238,8974,https://images.gr-assets.com/books/1458263077m/18754961.jpg,https://images.gr-assets.com/books/1458263077s/18754961.jpg
5710,13125234,13125234,18301054,23,62076108,9780062076110.0,Jeaniene Frost,2013.0,Twice Tempted ,"Twice Tempted (Night Prince, #2)",en-GB,4.3,26598,29741,2238,153,640,3892,10605,14451,https://images.gr-assets.com/books/1352947741m/13125234.jpg,https://images.gr-assets.com/books/1352947741s/13125234.jpg
5721,862350,862350,847777,31,553588370,9780553588380.0,Kelley Armstrong,2007.0,No Humans Involved,"No Humans Involved (Women of the Otherworld, #7)",eng,4.2,23191,25157,700,109,542,4336,9454,10716,https://images.gr-assets.com/books/1362703261m/862350.jpg,https://images.gr-assets.com/books/1362703261s/862350.jpg
5728,31313,31313,1702757,60,515141666,9780515141660.0,Nora Roberts,2006.0,Dance of the Gods,"Dance of the Gods (Circle Trilogy, #2)",eng,4.13,23060,24380,575,209,978,4677,8132,10384,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5729,7129598,7129598,7391743,10,1442402008,9781442402000.0,Kelly Creagh,2010.0,Nevermore,"Nevermore (Nevermore, #1)",en-US,3.87,24570,25502,2473,1247,2177,5169,6910,9999,https://images.gr-assets.com/books/1294381693m/7129598.jpg,https://images.gr-assets.com/books/1294381693s/7129598.jpg
5732,7640705,7640705,10170311,44,307738612,9780307738620.0,"Jonathan Stroud, Simon  Jones",2010.0,The Ring of Solomon,"The Ring of Solomon (Bartimaeus, #0.5)",eng,4.19,18809,21718,1208,329,568,3380,7850,9591,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5744,9581001,9581001,12773071,25,451233328,9780451233320.0,Chloe Neill,2011.0,Hard Bitten,"Hard Bitten (Chicagoland Vampires, #4)",en-US,4.17,28656,30857,2205,278,949,5240,11250,13140,https://images.gr-assets.com/books/1372850762m/9581001.jpg,https://images.gr-assets.com/books/1372850762s/9581001.jpg
5749,3373198,3373198,3412710,36,440244498,9780440244490.0,Lara Adrian,2008.0,Veil of Midnight,"Veil of Midnight (Midnight Breed, #5)",eng,4.26,25116,27048,833,130,603,4063,9551,12701,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5752,102958,102958,99261,12,1563897156,9781563897150.0,"Garth Ennis, Steve Dillon",2001.0,,"Preacher, Volume 9: Alamo",eng,4.33,17930,18129,289,275,564,2126,5078,10086,https://images.gr-assets.com/books/1309916938m/102958.jpg,https://images.gr-assets.com/books/1309916938s/102958.jpg
5755,266607,266607,588218,32,689868235,9780689868240.0,Holly Black,2002.0,Tithe: A Modern Faerie Tale ,Valiant (Modern Faerie Tales #2),eng,3.92,26108,27834,1276,527,1873,6713,9040,9681,https://images.gr-assets.com/books/1332713354m/266607.jpg,https://images.gr-assets.com/books/1332713354s/266607.jpg
5757,6905534,6905534,7129899,21,1606840592,9781606840600.0,Jennifer Lynn Barnes,2010.0,Raised by Wolves,"Raised by Wolves (Raised by Wolves, #1)",eng,3.94,24936,25615,1581,816,1764,5358,7845,9832,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5759,6934395,6934395,6799527,56,61720852,9780061720860.0,L.J. Smith,2011.0,The Vampire Diaries: The Return: Midnight,"Midnight (The Vampire Diaries: The Return, #3)",en-US,3.78,20566,22767,800,1052,2302,5507,5569,8337,https://images.gr-assets.com/books/1277829186m/6934395.jpg,https://images.gr-assets.com/books/1277829186s/6934395.jpg
5760,84146,84146,81236,35,312934343,9780312934350.0,Sherrilyn Kenyon,2006.0,Dark Side of the Moon,"Dark Side of the Moon (Dark-Hunter #9, Were-Hunter #3)",en-US,4.15,27311,29481,969,192,1067,5616,9921,12685,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5769,8429687,8429687,13292985,21,031608106X,9780316081060.0,Mira Grant,2011.0,Deadline,"Deadline (Newsflesh Trilogy, #2)",en-US,4.1,18636,20181,1999,293,811,3389,7688,8000,https://images.gr-assets.com/books/1408500444m/8429687.jpg,https://images.gr-assets.com/books/1408500444s/8429687.jpg
5780,1881621,1881621,2326095,14,345497457,9780345497450.0,Peach-Pit,2006.0,Shugo Chara! 1 (Shugo Chara!),"Shugo Chara!, Vol. 1: Who Do You Want to Be? (Shugo Chara!, #1)",,4.11,17351,17507,209,501,1166,3064,3875,8901,https://images.gr-assets.com/books/1320532059m/1881621.jpg,https://images.gr-assets.com/books/1320532059s/1881621.jpg
5791,12043770,12043770,15899099,30,1250001544,9781250001540.0,Darynda Jones,2012.0,Third Grave Dead Ahead,"Third Grave Dead Ahead (Charley Davidson, #3)",eng,4.39,15137,31108,2529,102,363,3183,11130,16330,https://images.gr-assets.com/books/1310823404m/12043770.jpg,https://images.gr-assets.com/books/1310823404s/12043770.jpg
5803,263171,263171,255109,20,61132233,9780061132230.0,Ellen Schreiber,2007.0,"Dance with a Vampire (Vampire Kisses, #4)","Dance with a Vampire (Vampire Kisses, #4)",eng,4.01,22119,23240,472,532,1607,5172,5659,10270,https://images.gr-assets.com/books/1443971681m/263171.jpg,https://images.gr-assets.com/books/1443971681s/263171.jpg
